标题,开发商,房子信息,发布信息,售价/万,单价
拎包入住，美丽家园小区，出行方便,天悦小区 -虹桥,1室1厅 | 39.34平米 | 东 东南 | 精装 | 高楼层(共5层) | 1975年建 | 板楼,6人关注 / 1个月以前发布,328,"83,376元/平"
6+14号双轨地铁，满五年一梯2户中间楼层，随时看房！,罗山四村 -金杨,2室1厅 | 63.79平米 | 南 | 简装 | 中楼层(共6层) | 1990年建 | 板楼,13人关注 / 1个月以前发布,399,"62,549元/平"
金都低总价一房 楼层采光好 满五年税费少,金都花好悦园 -莘庄南广场,1室1厅 | 44.77平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,4人关注 / 2个月以前发布,265,"59,192元/平"
近地铁+别墅小区+小户型+总价低+业主诚意出售！,万顺水原墅 -颛桥,1室1厅 | 58.55平米 | 东 南 | 精装 | 高楼层(共11层) | 2012年建 | 塔楼,45人关注 / 2个月以前发布,239,"40,820元/平"
长宁路1600弄 1室1厅 北 南,长宁路1600弄 -中山公园,1室1厅 | 31.7平米 | 北 南 | 精装 | 中楼层(共7层) | 1989年建 | 板楼,145人关注 / 3个月以前发布,240,"75,710元/平"
天井12平+全明户型+二期1994年+美丽家园改造+诚意出售,民华小区 -江湾镇,1室1厅 | 40.7平米 | 南 | 毛坯 | 低楼层(共6层) | 1994年建 | 板楼,6人关注 / 1个月以前发布,255,"62,654元/平"
此房一手动迁 地铁口电梯高层 视野好 万科物业,中邦城市园 -康桥,2室1厅 | 81.65平米 | 南 北 | 毛坯 | 中楼层(共22层) | 2014年建 | 板楼,63人关注 / 3个月以前发布,550,"67,361元/平"
前滩三林+边套户型+中间楼层+接受周期+金色中环+急售,永泰花苑 -三林,2室1厅 | 74.55平米 | 南 | 简装 | 中楼层(共11层) | 2005年建 | 板楼,150人关注 / 11个月以前发布,520,"69,752元/平"
南北通边套，满五年无增值税，中间楼层，业主诚意！,德州四村 -世博,1室1厅 | 37.28平米 | 南 | 简装 | 中楼层(共6层) | 1987年建 | 板楼,15人关注 / 3个月以前发布,248,"66,524元/平"
坐拥前后滩+户型方正+边套全明一房一厅,济阳一村 -世博,1室1厅 | 46.11平米 | 南 | 简装 | 高楼层(共6层) | 1989年建 | 板楼,52人关注 / 1个月以前发布,257,"55,737元/平"
5+23号线双轨交金平路站，边套户型有安装电梯的条件,新华小区 -老闵行,2室1厅 | 57.56平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,32人关注 / 1个月以前发布,219,"38,048元/平"
总监推荐，一楼带院，价格体面，生活方便,永德小区永北 -吴泾,2室1厅 | 48.9平米 | 南 | 简装 | 低楼层(共6层) | 1988年建 | 板楼,2人关注 / 1个月以前发布,217,"44,377元/平"
中间楼层，采光好，得房率高，动迁税费少,瑞阳苑 -周浦,1室1厅 | 55.57平米 | 南 | 简装 | 中楼层(共5层) | 2007年建 | 板楼,10人关注 / 2个月以前发布,255,"45,889元/平"
满五明珠大一房，一手购入产权清晰，业主置换诚心出售,宜浩佳园北区 -临港新城,1室2厅 | 76.43平米 | 南 北 | 精装 | 高楼层(共4层) | 2009年建 | 板楼,16人关注 / 4个月以前发布,220,"28,785元/平"
总价低，低楼层，15w精装修。,沪东新村 -金桥,1室1厅 | 33.44平米 | 北 | 精装 | 低楼层(共4层) | 1958年建 | 板楼,80人关注 / 2个月以前发布,175,"52,333元/平"
森林高区，方正两房，采光通风好，满五年，诚心出售,森林公馆 -南翔,2室2厅 | 88.72平米 | 南 | 精装 | 高楼层(共18层) | 2010年建 | 板楼,11人关注 / 1个月以前发布,505,"56,921元/平"
满五明珠大一房，一手购入产权清晰，业主置换诚心出售,宜浩佳园北区 -临港新城,1室2厅 | 76.43平米 | 南 北 | 精装 | 高楼层(共4层) | 2009年建 | 板楼,16人关注 / 4个月以前发布,220,"28,785元/平"
总价低，低楼层，15w精装修。,沪东新村 -金桥,1室1厅 | 33.44平米 | 北 | 精装 | 低楼层(共4层) | 1958年建 | 板楼,80人关注 / 2个月以前发布,175,"52,333元/平"
近地铁， 满五年税少 ，买菜方便，采光视，无遮挡,清涧六街坊 -真光,2室1厅 | 61.53平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,22人关注 / 1个月以前发布,340,"55,258元/平"
18号线沈梅路站，南北两房，自住装修，满五年税少。,瑞和苑 -周浦,2室1厅 | 75.49平米 | 南 北 | 精装 | 中楼层(共14层) | 2008年建 | 板楼,37人关注 / 1个月以前发布,318,"42,125元/平"
拎包入住，美丽家园小区，出行方便,天悦小区 -虹桥,1室1厅 | 39.34平米 | 东 东南 | 精装 | 高楼层(共5层) | 1975年建 | 板楼,6人关注 / 1个月以前发布,328,"83,376元/平"
售后公房、税少，美丽家园小区，楼层合适，业主诚意,赤峰小区 -曲阳,2室1厅 | 64.54平米 | 东南 | 精装 | 低楼层(共24层) | 1988年建 | 塔楼,7人关注 / 3个月以前发布,476,"73,753元/平"
全明户型，朝阳，前后无遮挡，视野开阔，采光好，诚意,静安新城一区 -静安新城,1室1厅 | 48.41平米 | 南 | 精装 | 低楼层(共7层) | 1998年建 | 板楼,21人关注 / 5个月以前发布,339,"70,027元/平"
新上大一房  业主诚售  看房方便,长兴坊 -康健,1室1厅 | 45.31平米 | 南 | 简装 | 低楼层(共6层) | 1992年建 | 板楼,11人关注 / 19天以前发布,309,"68,197元/平"
一手动迁税费低，景观楼层，诚意出售,崧泽华城逸泰雅苑（二期） -赵巷,3室1厅 | 80.08平米 | 南 | 毛坯 | 中楼层(共18层) | 2016年建 | 板楼,3人关注 / 23天以前发布,320,"39,961元/平"
售后公房W一，两房朝南，4条地铁，配套齐全宜居,香泉小区 -万里,2室2厅 | 85.12平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,52人关注 / 5个月以前发布,580,"68,140元/平"
品质小区 电梯中间楼层 三开间朝南 装修满五年 上师大,临港海滨国际花园 -临港新城,2室2厅 | 87.37平米 | 南 北 | 精装 | 中楼层(共13层) | 2011年建 | 板楼,12人关注 / 1个月以前发布,206,"23,578元/平"
高区景观房  满五税费少 户型通透  格局正气,虹浦新城南区 -闵浦,2室2厅 | 76.86平米 | 南 | 毛坯 | 高楼层(共9层) | 2008年建 | 板楼,11人关注 / 1个月以前发布,345,"44,887元/平"
两房精装 电梯高层 视野开阔 采光充足 满五年配套齐全,绿地东岸涟城 -临港新城,2室1厅 | 86平米 | 南 北 | 精装 | 中楼层(共12层) | 2009年建 | 板楼,19人关注 / 1个月以前发布,230,"26,745元/平"
小朋友上同济+总价低+PK八村和同济新村+98%满五一套,公交新村 -鞍山,2室2厅 | 68平米 | 东南 | 精装 | 低楼层(共6层) | 1992年建 | 板楼,24人关注 / 5个月以前发布,560,"82,353元/平"
原动迁+近地铁+满五+电梯中间楼层+南北通大两房,浦江世博家园十四街坊 -浦江,3室2厅 | 97.53平米 | 南 北 | 简装 | 中楼层(共11层) | 2006年建 | 板楼,2人关注 / 12天以前发布,560,"57,419元/平"
荣乐小区，次顶楼小三房，满五年，另有中间楼层,荣乐小区 -松江老城,3室1厅 | 72.16平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,0人关注 / 1个月以前发布,275,"38,110元/平"
南北两房带有天井，税费各付，诚意出售,龙潭小区 -阳城,2室1厅 | 50.25平米 | 南 北 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,18人关注 / 3个月以前发布,340,"67,662元/平"
正朝南，满五，采光好，小两房，业主诚心出售,金杨新村三街坊 -金杨,1室1厅 | 44.67平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,31人关注 / 1个月以前发布,275,"61,563元/平"
海韵飞机户型，三房两卫，三开间朝南，位置好,海韵馨苑 -柘林,3室2厅 | 124.62平米 | 南 | 精装 | 中楼层(共6层) | 2010年建 | 板楼,58人关注 / 11个月以前发布,161,"12,920元/平"
精装修，户型方正，得房率高，诚意出售,金桥花苑 -金桥,2室1厅 | 64.64平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,213人关注 / 5个月以前发布,446,"68,998元/平"
九亭地铁站大三房 精装修可拎包入住 看房方便,云润家园 -九亭,3室2厅 | 137.67平米 | 南 北 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,9人关注 / 1个月以前发布,620,"45,036元/平"
店长推荐 业主急售 满五税费低 全明户型,内江路384弄 -周家嘴路,2室1厅 | 58.5平米 | 东南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,2人关注 / 一年前发布,389,"66,496元/平"
万科大品牌+边套户型+满五年+精装修+业主诚意出售,万科金色华亭 -松江老城,3室2厅 | 89.62平米 | 南 | 精装 | 高楼层(共11层) | 2013年建 | 板楼,14人关注 / 2个月以前发布,373,"41,621元/平"
苏州河畔  全南电梯两房 精装修 高区视野 诚意出售！,海鑫公寓 -长风,2室1厅 | 86.58平米 | 南 | 精装 | 高楼层(共18层) | 1997年建 | 塔楼,15人关注 / 14天以前发布,595,"68,723元/平"
高楼层视野开阔 内环内总价低 配套齐全,日晖六村 -斜土路,1室1厅 | 49.29平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,37人关注 / 4个月以前发布,398,"80,747元/平"
咨询火热！吴淞江畔精装两房！通勤便捷,绿地时代名邸 -白鹤,2室1厅 | 84.49平米 | 南 | 精装 | 中楼层(共22层) | 2014年建 | 板楼,7人关注 / 2个月以前发布,213,"25,211元/平"
高区视野好，南北通户型，采光无遮挡,保利叶上海(一期) -顾村,3室2厅 | 88.2平米 | 南 北 | 精装 | 高楼层(共27层) | 2010年建 | 板楼,17人关注 / 1个月以前发布,499,"56,576元/平"
小区中间位置，保养很好，大花园，居住舒适，不潮湿,万科白马花园(公寓) -莘闵别墅,3室2厅 | 97.11平米 | 南 | 精装 | 低楼层(共5层) | 2007年建 | 板楼,19人关注 / 3个月以前发布,500,"51,489元/平"
原始动迁税费少，南北通高区景观好，精装诚意出售,徐泾北城欣沁苑中区 -华新,2室2厅 | 70.39平米 | 南 | 精装 | 中楼层(共18层) | 2014年建 | 板楼,2人关注 / 2个月以前发布,325,"46,172元/平"
精装楼层好&税费少&采光视野很nice&诚意出售,外冈佳苑 -外冈,2室2厅 | 81.68平米 | 南 北 | 精装 | 高楼层(共11层) | 2013年建 | 板楼,32人关注 / 1个月以前发布,185,"22,650元/平"
满五年，中间楼层全明户型，卧室南北通，,章家巷小区 -甘泉宜川,1室2厅 | 42.24平米 | 南 北 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,3人关注 / 1个月以前发布,278,"65,815元/平"
中环沿线 15号线地铁口  精装修三房   税费少,安居金祁新城 -桃浦,3室2厅 | 94.03平米 | 南 北 | 精装 | 中楼层(共28层) | 2011年建 | 板楼,105人关注 / 2个月以前发布,589,"62,640元/平"
咨询火热！吴淞江畔精装两房！通勤便捷,绿地时代名邸 -白鹤,2室1厅 | 84.49平米 | 南 | 精装 | 中楼层(共22层) | 2014年建 | 板楼,7人关注 / 2个月以前发布,213,"25,211元/平"
次新房，小区环境好，楼间距大，双阳台,国贸天悦 -佘山,3室2厅 | 89.85平米 | 南 北 | 精装 | 低楼层(共13层) | 2018年建 | 板楼,48人关注 / 1个月以前发布,398,"44,297元/平"
前滩辐射+2011年商品房+楼层适宜+诚意满满,中海御景熙岸(公寓) -三林,2室2厅 | 87.16平米 | 南 | 简装 | 20层 | 2011年建 | 板楼,22人关注 / 2个月以前发布,585,"67,118元/平"
中高楼层 位置好 满五年 税费少 带车位另算,美岸栖庭(公寓) -高境,2室2厅 | 96.17平米 | 南 北 | 精装 | 低楼层(共18层) | 2007年建 | 板楼,2人关注 / 1个月以前发布,755,"78,507元/平"
精装修电梯三房，边套全明，诚意出售,龙盛佳苑 -阳城,3室1厅 | 83.66平米 | 南 | 精装 | 低楼层(共15层) | 2011年建 | 板楼,27人关注 / 3个月以前发布,645,"77,098元/平"
近地铁、房龄新、低总价，低密度社区，看房随时,新都名园 -七宝,1室1厅 | 55.77平米 | 南 | 简装 | 低楼层(共11层) | 2010年建 | 板楼,5人关注 / 15天以前发布,378,"67,779元/平"
中高楼层无遮挡采光好，户型方正,徐泾北城欣沁苑东区 -华新,2室2厅 | 71.98平米 | 南 | 毛坯 | 中楼层(共18层) | 2014年建 | 板楼,2人关注 / 1个月以前发布,310,"43,068元/平"
视野好， 双南房 无遮挡 产权清晰 房型端正,贝港南区（六区，新村南区） -南桥,2室1厅 | 72.91平米 | 南 | 精装 | 高楼层(共5层) | 1994年建 | 板楼,63人关注 / 8个月以前发布,163,"22,357元/平"
内环内地段，近地铁，户型好，通风好商圈配套齐全,洋泾花园城 -洋泾,2室1厅 | 89.5平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,30人关注 / 2个月以前发布,780,"87,151元/平"
张江南+11号线秀沿路地铁，带20平大露台楼层好 开市客,宁怡苑 -康桥,2室1厅 | 107.57平米 | 南 | 简装 | 低楼层(共6层) | 2006年建 | 板楼,16人关注 / 2个月以前发布,475,"44,158元/平"
景观楼层采光好，适合拎包入住，业主诚意出售,中城绿苑 -春申,3室2厅 | 111.42平米 | 南 北 | 精装 | 中楼层(共14层) | 2005年建 | 板楼,20人关注 / 1个月以前发布,858,"77,006元/平"
急售，价格可谈，中间楼层，房龄新，10/18双地铁,汇丰苑 -五角场,2室2厅 | 79.33平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,32人关注 / 2个月以前发布,620,"78,155元/平"
诚意卖！诚意卖！诚意卖！可签字！可签字！可签字！,玉兰清苑 -徐泾,2室1厅 | 68.97平米 | 南 北 | 简装 | 14层 | 2012年建 | 板塔结合,42人关注 / 3个月以前发布,390,"56,547元/平"
带地下车位，自住精装修，看房方便,远洋万和四季 -惠南,2室2厅 | 79.3平米 | 南 | 精装 | 中楼层(共17层)  | 板楼,9人关注 / 1个月以前发布,310,"39,093元/平"
05年商品房，满五税少，全明户型，一梯两户，车位充足,紫晶南园 -吴泾,2室2厅 | 82.53平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,98人关注 / 4个月以前发布,382,"46,287元/平"
满5唯1+飞机户型+中间楼层+视野开阔+采光充足+税费少,鑫鑫花园 -共富,3室2厅 | 127.27平米 | 南 北 | 简装 | 中楼层(共6层) | 2005年建 | 板楼,13人关注 / 1个月以前发布,609,"47,852元/平"
海江二村，满五， 两室，双南户型，中间楼层，诚心卖,海江二村 -淞宝,2室1厅 | 66.42平米 | 南 北 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,1人关注 / 4个月以前发布,325,"48,932元/平"
富友嘉园 1室1厅 南,富友嘉园 -江桥,1室1厅 | 56.32平米 | 南 | 精装 | 低楼层(共6层) | 2005年建 | 板楼,0人关注 / 2个月以前发布,279,"49,539元/平"
贷款核价上涨、340万上车盘、赏月赏晚霞、期待有缘人,大上海国际花园 -静安新城,3室2厅 | 99.15平米 | 南 | 精装 | 高楼层(共7层) | 1994年建 | 板楼,87人关注 / 3个月以前发布,750,"75,643元/平"
好楼层，精装修拎包住，人车分流保利物业，双轨交,保利叶之林(一期) -上大,3室2厅 | 103.04平米 | 南 北 | 精装 | 中楼层(共15层)  | 板楼,4人关注 / 1个月以前发布,728,"70,653元/平"
业主方免 税费+地铁850米+有地下产权车位（另算）,长白新城 -黄兴公园,2室2厅 | 69.23平米 | 南 北 | 精装 | 高楼层(共9层) | 2012年建 | 板楼,41人关注 / 5个月以前发布,655,"94,613元/平"
九号线 漕河泾 双南双阳台 业主已经定好房 看房方便,上虹新村 -金虹桥,2室1厅 | 72.93平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,9人关注 / 1个月以前发布,463,"63,486元/平"
C1-1户型，保养好，业主诚心卖，看房方便,米兰诺贵都 -泗泾,2室2厅 | 88.11平米 | 南 | 精装 | 高楼层(共19层) | 2013年建 | 板楼,2人关注 / 3个月以前发布,498,"56,521元/平"
近地铁， 17年次新房 高楼层 采光通风好,上海派 -安亭,3室2厅 | 88.06平米 | 南 北 | 简装 | 17层  | 板楼,3人关注 / 31天以前发布,349,"39,633元/平"
低总价，精装修，买进价高，税少，业主诚意出售,荻泾苑 -顾村,2室1厅 | 69.29平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,61人关注 / 3个月以前发布,249,"35,936元/平"
总价低，满五年，中楼层，近地铁，南北户型，通风好,康定路751弄 -江宁路,1室1厅 | 43.16平米 | 南 | 简装 | 中楼层(共4层) | 1993年建 | 板楼,22人关注 / 1个月以前发布,388,"89,899元/平"
精装修，小区花园位置，视野好。,红梅小区(嘉定) -安亭,2室1厅 | 67.93平米 | 南 | 精装 | 中楼层(共6层) | 1983年建 | 板楼,13人关注 / 1个月以前发布,199,"29,295元/平"
地铁口，一楼带花园和地下室，有天有地,安宁欧洲花园 -老闵行,2室2厅 | 97.38平米 | 南 | 精装 | 低楼层(共6层) | 2000年建 | 板楼,28人关注 / 一年前发布,516,"52,989元/平"
黄渡优质大户型，60万精装复式，大露台，自住保养好！,大众春盛苑 -安亭,4室3厅 | 157.62平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,71人关注 / 2个月以前发布,480,"30,453元/平"
